customer_id,age,tenure_months,num_products,monthly_charges,avg_monthly_gb,support_calls,has_tech_support,paperless_billing,contract_type,internet_service,payment_method,monthly_spend,churn
C01757,38,72,2,38.46,14.2,5,0,0,Month-to-Month,Fiber,Credit Card,70.49,0
C01758,50,20,2,54.21,9.2,1,1,0,Month-to-Month,DSL,Bank Transfer,109.89,0
C01759,36,3,2,63.0,6.1,1,1,1,Month-to-Month,DSL,Bank Transfer,108.57,0
C01760,44,23,1,103.09,29.1,1,1,1,Month-to-Month,None,Bank Transfer,102.24,1
C01761,54,18,3,31.99,13.6,1,1,0,One Year,DSL,Credit Card,90.48,0
C01762,46,55,4,93.49,11.3,4,0,1,Month-to-Month,DSL,Bank Transfer,335.52,0
C01763,77,3,4,73.15,3.3,1,0,0,Month-to-Month,Fiber,Bank Transfer,269.52,0
C01764,45,20,1,48.79,26.9,3,0,0,One Year,None,Credit Card,58.4,0
C01765,51,4,3,69.28,15.2,0,1,1,Month-to-Month,None,Electronic Check,186.85,0
C01766,18,11,2,49.99,22.7,1,0,1,One Year,DSL,Credit Card,97.16,1
C01767,65,40,1,79.61,10.0,1,1,0,One Year,Fiber,Mailed Check,77.77,0
C01768,42,19,1,63.38,14.1,1,1,0,One Year,DSL,Mailed Check,65.76,0
C01769,38,14,1,36.44,16.1,1,0,1,Month-to-Month,Fiber,Electronic Check,33.21,0
C01770,51,15,4,31.66,23.6,3,0,1,Month-to-Month,DSL,Mailed Check,125.91,0
C01771,43,18,2,74.67,10.7,0,1,1,Two Year,Fiber,Bank Transfer,144.74,0
C01772,53,46,2,110.24,11.4,3,1,1,One Year,DSL,Credit Card,201.71,0
C01773,52,66,1,54.4,9.0,2,1,1,Month-to-Month,DSL,Credit Card,45.25,0
C01774,40,72,2,93.3,48.7,1,0,0,Month-to-Month,Fiber,Credit Card,202.95,0
C01775,34,46,1,85.87,19.3,3,1,0,Month-to-Month,DSL,Electronic Check,91.96,1
C01776,64,11,1,113.16,12.7,1,0,1,Month-to-Month,None,Credit Card,104.87,0
C01777,59,34,2,102.1,9.2,2,1,1,One Year,Fiber,Mailed Check,189.14,0
C01778,29,17,1,76.66,28.1,1,1,0,Month-to-Month,DSL,Credit Card,80.2,1
C01779,61,8,3,85.7,11.1,0,1,1,Month-to-Month,Fiber,Electronic Check,229.02,0
C01780,37,55,1,109.84,14.5,1,0,0,One Year,Fiber,Mailed Check,111.57,0
C01781,56,1,2,59.95,6.6,1,1,0,Month-to-Month,Fiber,Credit Card,124.54,0
C01782,44,69,2,52.68,20.1,0,0,0,One Year,DSL,Credit Card,112.12,0
C01783,59,18,2,21.08,17.9,1,0,1,One Year,Fiber,Bank Transfer,48.86,0
C01784,78,30,1,102.66,10.2,1,0,0,Month-to-Month,None,Credit Card,94.96,1
C01785,54,32,1,100.1,13.5,3,1,0,One Year,DSL,Electronic Check,75.54,0
C01786,37,67,4,30.45,21.7,1,1,1,One Year,Fiber,Bank Transfer,133.03,0
C01787,69,30,1,77.69,6.2,1,0,1,Month-to-Month,DSL,Bank Transfer,67.69,0
C01788,28,28,3,66.4,6.9,1,1,1,Month-to-Month,Fiber,Electronic Check,189.4,0
C01789,45,2,4,31.87,10.8,1,0,0,Month-to-Month,DSL,Electronic Check,127.66,0
C01790,79,21,1,118.06,17.2,1,0,1,Two Year,Fiber,Electronic Check,122.16,0
C01791,19,4,1,41.47,25.3,3,0,1,One Year,Fiber,Bank Transfer,38.78,0
C01792,41,40,2,26.72,10.4,3,1,0,Month-to-Month,DSL,Electronic Check,61.16,0
C01793,33,21,4,79.48,10.0,1,1,1,One Year,None,Mailed Check,287.33,0
C01794,29,34,4,93.89,11.2,2,1,1,Month-to-Month,Fiber,Mailed Check,342.89,0
C01795,33,1,2,23.24,18.0,2,1,0,One Year,None,Mailed Check,49.87,0
C01796,53,2,3,85.87,5.7,5,0,1,One Year,Fiber,Bank Transfer,229.77,1
C01797,19,37,1,73.23,9.6,2,1,1,Month-to-Month,None,Bank Transfer,68.32,1
C01798,42,2,4,30.33,6.8,2,0,1,Two Year,DSL,Mailed Check,113.71,0
C01799,79,2,4,37.25,10.0,2,1,1,One Year,Fiber,Mailed Check,131.58,0
C01800,79,1,1,76.8,34.1,2,1,0,One Year,Fiber,Mailed Check,73.1,1
C01801,46,72,1,49.64,13.8,4,1,0,Month-to-Month,Fiber,Credit Card,58.73,0
C01802,45,40,1,113.83,8.5,1,1,1,Two Year,Fiber,Electronic Check,109.01,0
C01803,27,13,1,101.87,19.2,1,1,1,Two Year,Fiber,Electronic Check,86.38,1
C01804,62,10,3,118.36,3.2,0,0,1,Month-to-Month,DSL,Bank Transfer,324.42,0
C01805,40,12,1,45.97,3.4,6,1,1,Month-to-Month,None,Mailed Check,41.62,0
C01806,49,44,1,116.97,4.8,0,0,0,Month-to-Month,Fiber,Credit Card,97.26,0
C01807,48,32,1,63.12,7.6,3,0,1,One Year,DSL,Electronic Check,56.24,0
C01808,36,6,4,54.75,14.5,1,1,1,One Year,DSL,Bank Transfer,207.3,0
C01809,32,5,2,25.03,3.4,1,1,1,Month-to-Month,None,Electronic Check,38.81,0
C01810,72,3,2,25.28,7.1,0,0,1,Two Year,DSL,Mailed Check,40.91,1
C01811,50,32,1,89.2,9.0,1,1,1,Month-to-Month,DSL,Electronic Check,80.25,0
C01812,77,43,4,65.79,16.8,1,1,1,One Year,DSL,Credit Card,237.69,0
C01813,34,9,3,42.65,11.3,1,1,1,Month-to-Month,Fiber,Credit Card,111.99,0
C01814,69,1,1,81.4,5.7,2,1,1,Month-to-Month,Fiber,Mailed Check,67.16,1
C01815,53,2,1,45.29,7.8,3,1,1,Month-to-Month,Fiber,Credit Card,48.12,0
C01816,37,72,1,77.76,10.6,0,0,0,Month-to-Month,Fiber,Bank Transfer,68.03,0
C01817,26,10,1,55.92,15.7,2,1,1,One Year,DSL,Credit Card,66.83,0
C01818,55,43,2,102.36,7.2,2,1,1,One Year,Fiber,Credit Card,205.1,0
C01819,20,29,4,102.07,19.6,2,1,0,Month-to-Month,DSL,Electronic Check,375.95,0
C01820,71,14,2,67.74,3.3,1,1,1,Month-to-Month,Fiber,Bank Transfer,139.72,1
C01821,19,6,3,55.08,9.3,1,0,0,Month-to-Month,None,Mailed Check,157.7,0
C01822,35,3,2,56.26,16.8,0,0,1,One Year,None,Electronic Check,110.97,0
C01823,40,28,2,100.57,22.8,3,0,1,One Year,Fiber,Electronic Check,191.93,1
C01824,79,44,2,52.82,14.6,1,0,1,Month-to-Month,Fiber,Credit Card,86.73,0
C01825,36,30,1,40.91,14.3,1,0,1,One Year,DSL,Credit Card,40.37,0
C01826,24,22,1,28.47,13.8,4,0,0,Month-to-Month,Fiber,Credit Card,23.53,0
C01827,52,1,2,66.67,8.7,2,1,1,Two Year,Fiber,Credit Card,131.36,0
C01828,77,72,1,68.21,10.4,6,1,0,Two Year,Fiber,Credit Card,80.29,0
C01829,77,48,1,104.09,14.6,1,1,0,One Year,None,Electronic Check,102.7,0
C01830,67,10,2,42.12,20.8,1,1,1,Two Year,None,Electronic Check,88.23,1
C01831,37,72,4,58.1,11.0,2,0,1,Two Year,DSL,Electronic Check,222.36,0
C01832,37,27,2,100.84,13.8,2,0,0,Two Year,DSL,Electronic Check,189.36,0
C01833,36,26,3,102.36,10.0,1,1,1,One Year,None,Electronic Check,291.0,0
C01834,58,41,2,58.46,11.9,2,1,1,Month-to-Month,None,Mailed Check,130.1,0
C01835,33,50,3,65.91,4.4,3,1,1,Month-to-Month,None,Credit Card,191.71,0
C01836,55,32,2,50.33,14.0,2,0,1,Month-to-Month,Fiber,Credit Card,92.61,1
C01837,38,4,3,113.26,24.5,0,0,1,One Year,Fiber,Bank Transfer,324.77,0
C01838,46,12,2,31.86,22.2,1,1,1,Month-to-Month,DSL,Credit Card,63.11,0
C01839,61,72,2,113.37,7.9,1,1,0,Month-to-Month,DSL,Mailed Check,206.25,0
C01840,77,7,2,88.39,7.2,1,1,1,Month-to-Month,Fiber,Credit Card,175.85,0
C01841,55,13,2,73.16,12.6,0,1,1,Month-to-Month,Fiber,Mailed Check,130.01,1
C01842,62,16,1,23.27,1.6,1,1,0,One Year,None,Electronic Check,18.57,0
C01843,76,17,1,67.56,4.7,2,1,0,Two Year,None,Credit Card,72.29,0
C01844,41,28,1,60.77,20.1,1,1,0,One Year,Fiber,Mailed Check,57.89,0
C01845,54,72,3,36.12,8.3,1,1,1,One Year,None,Mailed Check,86.33,0
C01846,46,8,1,85.64,20.1,1,1,1,One Year,DSL,Electronic Check,75.19,0
C01847,48,3,1,117.12,8.0,2,1,1,Month-to-Month,None,Bank Transfer,104.54,0
C01848,62,6,2,76.22,12.1,0,1,1,Month-to-Month,Fiber,Credit Card,142.93,0
C01849,69,65,1,91.48,27.7,0,0,1,Two Year,Fiber,Electronic Check,93.75,0
C01850,56,31,2,26.85,16.6,0,1,1,Month-to-Month,Fiber,Credit Card,52.53,0
C01851,29,10,1,61.77,13.7,2,1,0,Month-to-Month,DSL,Electronic Check,63.06,0
C01852,47,50,4,31.64,15.6,1,0,0,One Year,DSL,Mailed Check,117.73,0
C01853,70,59,3,81.28,6.1,2,1,1,Month-to-Month,Fiber,Electronic Check,216.94,0
C01854,21,56,3,113.85,25.8,0,0,1,Month-to-Month,None,Bank Transfer,322.13,0
C01855,47,72,2,86.18,21.1,1,1,1,Month-to-Month,Fiber,Electronic Check,166.59,0
C01856,22,8,3,27.68,12.2,2,1,1,Month-to-Month,Fiber,Mailed Check,88.96,0
C01857,33,42,1,55.47,14.2,3,0,0,Month-to-Month,DSL,Electronic Check,73.18,0
C01858,44,18,1,75.07,15.2,3,1,1,Month-to-Month,DSL,Electronic Check,58.29,1
C01859,21,55,1,60.32,23.9,2,1,1,One Year,Fiber,Bank Transfer,70.39,0
C01860,25,39,2,103.36,23.2,0,1,0,Two Year,DSL,Electronic Check,198.92,0
C01861,65,44,2,101.47,3.7,1,0,1,Month-to-Month,DSL,Electronic Check,194.72,0
C01862,25,32,2,81.18,8.8,3,1,1,Two Year,DSL,Electronic Check,146.47,0
C01863,34,5,1,57.35,15.8,2,1,1,Month-to-Month,DSL,Bank Transfer,56.5,0
C01864,63,23,2,45.53,20.3,0,1,1,Month-to-Month,Fiber,Bank Transfer,81.77,0
C01865,61,72,2,30.59,8.3,2,0,0,Month-to-Month,DSL,Electronic Check,67.41,0
C01866,20,72,2,55.49,17.5,4,1,0,One Year,None,Electronic Check,109.72,0
C01867,44,1,2,61.32,14.8,3,0,1,Month-to-Month,Fiber,Mailed Check,126.79,0
C01868,69,5,1,87.58,16.6,1,1,1,One Year,Fiber,Electronic Check,83.68,0
C01869,51,4,3,85.82,8.5,3,1,0,One Year,None,Credit Card,230.59,0
C01870,79,38,2,27.01,11.9,0,0,0,Month-to-Month,Fiber,Bank Transfer,60.39,0
C01871,62,51,1,59.53,17.1,3,1,1,One Year,DSL,Bank Transfer,59.42,1
C01872,38,7,1,38.18,16.6,1,0,1,Two Year,None,Electronic Check,47.71,0
C01873,60,21,2,35.68,15.8,1,1,1,Month-to-Month,Fiber,Bank Transfer,76.21,1
C01874,41,55,3,102.73,5.6,4,1,0,Month-to-Month,Fiber,Credit Card,281.03,1
C01875,61,39,2,24.19,10.8,2,1,0,One Year,None,Bank Transfer,44.08,0
C01876,67,23,1,61.92,7.8,5,1,0,One Year,None,Bank Transfer,62.49,0
C01877,79,26,3,36.82,16.9,3,1,1,Month-to-Month,DSL,Bank Transfer,101.79,0
C01878,58,21,2,107.93,29.7,2,1,0,Month-to-Month,DSL,Bank Transfer,209.91,0
C01879,46,10,2,75.7,14.2,0,1,1,Month-to-Month,None,Electronic Check,156.82,0
C01880,56,24,2,43.14,23.8,2,0,1,Month-to-Month,DSL,Bank Transfer,99.47,0
C01881,23,35,1,70.24,4.4,2,1,0,Month-to-Month,Fiber,Electronic Check,61.35,0
C01882,73,61,2,93.15,14.1,1,1,1,Two Year,Fiber,Bank Transfer,176.9,0
C01883,31,30,1,115.81,12.8,3,0,1,One Year,DSL,Credit Card,106.34,1
C01884,67,42,4,42.04,6.7,1,0,1,Month-to-Month,None,Credit Card,156.95,0
C01885,31,5,2,108.62,9.0,0,0,1,One Year,None,Mailed Check,192.68,0
C01886,54,18,2,113.43,12.5,3,0,0,Two Year,None,Electronic Check,205.18,0
C01887,69,1,2,111.64,12.8,4,0,0,Month-to-Month,None,Electronic Check,222.34,1
C01888,41,8,4,83.54,41.6,1,1,1,Month-to-Month,DSL,Bank Transfer,322.61,0
C01889,30,38,3,82.98,10.0,1,1,1,Month-to-Month,Fiber,Credit Card,225.45,0
C01890,18,72,2,60.32,29.2,3,1,0,One Year,DSL,Bank Transfer,106.16,0
C01891,29,3,2,95.24,6.3,0,0,1,Month-to-Month,DSL,Electronic Check,175.92,0
C01892,68,15,2,73.13,53.2,1,1,1,Two Year,DSL,Credit Card,175.72,0
C01893,59,48,2,87.74,33.8,5,1,0,Month-to-Month,Fiber,Credit Card,170.27,0
C01894,41,6,1,62.85,17.3,0,1,1,Month-to-Month,None,Mailed Check,62.14,0
C01895,54,24,2,93.15,8.6,2,1,0,Month-to-Month,DSL,Bank Transfer,172.35,0
C01896,37,39,1,102.45,8.2,0,0,1,Month-to-Month,Fiber,Bank Transfer,91.24,0
C01897,23,28,4,34.64,13.1,1,1,1,One Year,DSL,Bank Transfer,148.92,0
C01898,29,6,1,103.29,5.6,4,1,0,Two Year,DSL,Credit Card,103.6,1
C01899,38,13,4,74.03,12.9,4,0,1,Month-to-Month,Fiber,Electronic Check,278.53,0
C01900,20,45,2,104.47,31.1,0,0,1,Two Year,None,Bank Transfer,220.51,0
C01901,78,24,2,63.13,6.4,7,0,1,Two Year,Fiber,Bank Transfer,130.48,1
C01902,44,1,2,57.9,20.7,2,0,0,Month-to-Month,Fiber,Credit Card,115.2,0
C01903,63,42,1,111.51,21.9,2,0,1,One Year,Fiber,Credit Card,109.08,0
C01904,70,1,1,45.12,4.5,1,1,1,Month-to-Month,DSL,Credit Card,40.54,0
C01905,53,41,1,104.42,9.6,3,1,1,One Year,None,Mailed Check,94.44,0
C01906,34,6,2,68.4,24.5,0,1,1,Month-to-Month,None,Credit Card,133.62,0
C01907,66,72,2,71.41,7.0,1,1,0,One Year,None,Mailed Check,127.94,0
C01908,63,13,3,50.85,20.4,0,1,0,Month-to-Month,Fiber,Mailed Check,138.49,0
C01909,32,11,1,77.3,6.9,1,1,1,Two Year,Fiber,Electronic Check,53.66,0
C01910,56,4,1,52.52,6.7,0,1,0,Two Year,DSL,Credit Card,58.98,0
C01911,21,10,2,23.93,23.5,0,0,1,Month-to-Month,Fiber,Credit Card,33.54,0
C01912,34,62,4,47.2,9.0,0,1,1,Month-to-Month,None,Electronic Check,177.26,0
C01913,55,72,2,20.64,8.2,3,1,1,Month-to-Month,DSL,Electronic Check,49.0,0
C01914,28,13,2,117.84,6.4,1,0,1,One Year,None,Credit Card,218.83,0
C01915,29,17,2,116.57,3.7,2,1,1,Month-to-Month,Fiber,Bank Transfer,210.49,0
C01916,64,38,1,59.52,10.3,1,1,1,One Year,DSL,Credit Card,60.45,0
C01917,49,65,4,92.84,31.5,1,1,0,Month-to-Month,DSL,Electronic Check,346.49,0
C01918,44,26,2,54.58,6.6,1,0,0,Month-to-Month,Fiber,Electronic Check,100.8,0
C01919,61,14,1,87.11,21.8,1,1,0,Month-to-Month,DSL,Mailed Check,86.78,0
C01920,60,15,2,100.54,9.0,1,0,1,Month-to-Month,Fiber,Electronic Check,179.98,0
C01921,44,35,1,114.68,19.2,5,0,1,One Year,Fiber,Electronic Check,122.33,0
C01922,66,1,4,60.02,8.9,0,0,0,Two Year,Fiber,Electronic Check,227.49,0
C01923,57,28,1,98.33,26.8,1,1,1,Month-to-Month,Fiber,Electronic Check,100.7,0
C01924,61,13,2,46.59,8.8,1,1,0,Month-to-Month,DSL,Electronic Check,88.64,0
C01925,46,47,1,119.03,9.7,2,0,1,Month-to-Month,Fiber,Credit Card,106.0,0
C01926,26,2,2,22.58,12.1,1,1,0,One Year,Fiber,Electronic Check,49.58,0
C01927,60,26,3,80.35,28.9,1,0,1,Month-to-Month,Fiber,Mailed Check,230.56,1
C01928,20,19,2,85.95,13.5,3,0,1,One Year,Fiber,Credit Card,158.82,1
C01929,56,30,2,88.8,26.8,1,1,1,Two Year,Fiber,Bank Transfer,175.29,0
C01930,46,2,3,32.04,23.9,0,0,0,Month-to-Month,Fiber,Bank Transfer,99.14,1
C01931,38,26,1,113.85,29.5,1,1,1,One Year,DSL,Bank Transfer,110.44,0
C01932,52,24,1,38.12,26.7,1,0,0,Month-to-Month,DSL,Credit Card,54.85,1
C01933,70,24,1,82.28,11.2,3,0,1,Month-to-Month,DSL,Credit Card,87.53,0
C01934,65,27,4,42.27,33.0,1,1,1,Month-to-Month,None,Bank Transfer,163.23,0
C01935,27,33,1,50.72,15.9,2,1,1,Month-to-Month,DSL,Credit Card,79.14,1
C01936,40,49,2,74.65,15.9,2,0,1,Month-to-Month,DSL,Mailed Check,134.76,0
C01937,56,9,2,61.72,9.5,0,1,1,Month-to-Month,None,Electronic Check,120.77,0
C01938,42,52,1,36.02,4.4,2,1,1,Month-to-Month,Fiber,Credit Card,39.12,1
C01939,41,20,1,37.09,4.4,0,1,0,Month-to-Month,DSL,Mailed Check,41.34,0
C01940,37,2,1,61.81,7.1,0,0,1,One Year,Fiber,Credit Card,72.85,0
C01941,32,1,2,95.73,16.4,1,1,0,Two Year,Fiber,Electronic Check,178.32,0
C01942,38,12,1,109.8,18.0,2,1,0,Month-to-Month,DSL,Mailed Check,108.16,0
C01943,70,46,1,28.41,7.6,3,0,1,Month-to-Month,Fiber,Credit Card,32.77,0
C01944,59,36,3,59.31,3.0,2,1,1,Month-to-Month,Fiber,Electronic Check,148.17,0
C01945,29,46,4,30.02,13.8,1,1,0,Two Year,Fiber,Credit Card,116.06,0
C01946,35,21,1,21.66,8.1,1,1,1,One Year,Fiber,Credit Card,26.75,0
C01947,77,17,1,86.17,11.7,2,1,0,Month-to-Month,Fiber,Credit Card,77.73,1
C01948,40,4,1,80.24,17.3,0,1,1,Month-to-Month,DSL,Mailed Check,98.33,0
C01949,72,11,2,36.3,31.5,2,1,1,Month-to-Month,DSL,Bank Transfer,83.18,0
C01950,58,17,3,43.38,10.6,3,1,1,Month-to-Month,DSL,Credit Card,116.53,0
C01951,46,2,1,22.37,13.9,2,1,1,Two Year,Fiber,Bank Transfer,22.51,0
C01952,58,7,1,103.49,2.8,2,1,0,Two Year,None,Bank Transfer,88.22,1
C01953,53,27,3,117.47,17.3,0,0,1,Month-to-Month,DSL,Credit Card,319.76,0
C01954,22,39,2,33.55,36.6,0,0,0,Month-to-Month,Fiber,Bank Transfer,81.39,0
C01955,56,72,1,43.15,22.1,2,1,0,Month-to-Month,None,Credit Card,53.31,0
C01956,43,72,2,106.84,24.1,0,0,1,Month-to-Month,DSL,Electronic Check,207.97,0
C01957,56,30,1,112.65,4.1,5,1,0,Two Year,DSL,Electronic Check,108.85,0
C01958,28,16,1,61.96,17.3,0,1,1,Month-to-Month,Fiber,Mailed Check,67.8,0
C01959,59,30,3,25.06,12.5,0,1,1,Month-to-Month,DSL,Mailed Check,91.33,0
C01960,28,46,3,23.94,1.6,2,1,0,Month-to-Month,None,Bank Transfer,72.68,0
C01961,73,3,2,77.39,17.3,2,1,1,Two Year,DSL,Electronic Check,139.68,0
C01962,73,15,4,59.29,8.0,0,0,1,One Year,DSL,Credit Card,217.72,0
C01963,35,54,2,22.87,6.1,1,1,1,Month-to-Month,DSL,Electronic Check,35.19,0
C01964,29,14,3,78.33,12.1,2,0,1,Month-to-Month,None,Mailed Check,217.72,0
C01965,74,25,2,21.13,7.5,2,0,0,Month-to-Month,Fiber,Electronic Check,30.53,0
C01966,33,26,3,98.74,11.4,2,0,1,Two Year,DSL,Bank Transfer,270.43,1
C01967,44,6,4,50.64,28.6,1,0,1,Month-to-Month,Fiber,Electronic Check,195.74,0
C01968,53,13,1,24.03,10.0,4,0,1,Month-to-Month,DSL,Electronic Check,15.87,1
C01969,34,12,4,78.84,19.1,4,0,0,Month-to-Month,DSL,Bank Transfer,293.5,0
C01970,66,1,3,59.77,5.5,0,1,0,One Year,Fiber,Electronic Check,161.14,0
C01971,38,1,3,117.38,18.6,1,1,1,Month-to-Month,DSL,Electronic Check,317.47,0
C01972,72,53,1,74.42,15.0,0,0,1,Month-to-Month,Fiber,Credit Card,81.86,0
C01973,54,9,3,47.52,19.6,1,0,1,One Year,Fiber,Electronic Check,135.32,0
C01974,48,21,3,90.94,7.8,2,1,1,One Year,Fiber,Mailed Check,258.44,0
C01975,62,10,1,47.15,16.2,3,1,1,One Year,Fiber,Electronic Check,52.18,1
C01976,52,72,4,110.42,45.4,0,1,1,Two Year,Fiber,Electronic Check,417.09,0
C01977,44,9,1,57.47,19.1,1,0,0,Month-to-Month,Fiber,Bank Transfer,53.54,0
C01978,40,16,1,74.99,12.7,4,1,1,Month-to-Month,DSL,Electronic Check,64.45,0
C01979,49,61,2,25.06,15.2,2,1,0,Two Year,DSL,Credit Card,54.21,0
C01980,34,55,2,62.61,8.1,2,1,0,Month-to-Month,DSL,Credit Card,119.66,0
C01981,28,6,2,103.24,16.1,4,0,1,One Year,Fiber,Electronic Check,187.16,1
C01982,18,48,1,100.56,17.9,1,0,0,One Year,None,Credit Card,89.79,0
C01983,45,18,4,42.43,12.9,2,0,1,Month-to-Month,DSL,Electronic Check,164.79,0
C01984,35,19,1,42.61,5.6,2,0,0,Month-to-Month,Fiber,Electronic Check,47.1,0
C01985,66,4,1,101.73,6.8,3,1,0,One Year,None,Electronic Check,88.34,1
C01986,58,2,1,113.04,5.1,0,1,1,Two Year,Fiber,Mailed Check,102.81,0
C01987,37,39,2,29.54,7.6,1,1,1,One Year,DSL,Bank Transfer,61.11,0
C01988,24,20,4,65.01,5.6,1,1,1,Month-to-Month,DSL,Electronic Check,228.02,0
C01989,54,17,2,53.75,7.1,2,1,1,Month-to-Month,Fiber,Credit Card,93.29,0
C01990,79,39,3,107.07,5.8,0,0,0,Month-to-Month,None,Bank Transfer,298.53,0
C01991,33,43,1,28.35,9.5,2,1,1,Month-to-Month,Fiber,Mailed Check,23.14,0
C01992,56,5,2,41.11,5.5,2,1,0,Month-to-Month,Fiber,Bank Transfer,77.3,0
C01993,62,28,2,95.25,12.6,1,0,1,Two Year,None,Credit Card,178.54,0
C01994,62,4,2,25.13,7.6,2,0,1,One Year,None,Electronic Check,39.46,0
C01995,64,41,1,69.25,1.1,2,1,1,One Year,DSL,Electronic Check,70.73,0
C01996,40,32,2,64.21,13.2,1,1,1,Month-to-Month,DSL,Mailed Check,109.71,0
C01997,49,72,2,53.44,23.8,2,0,0,Month-to-Month,Fiber,Mailed Check,110.32,0
C01998,66,2,3,59.46,38.0,1,1,1,Two Year,DSL,Mailed Check,175.87,0
C01999,34,1,2,72.99,16.1,2,1,0,Month-to-Month,Fiber,Electronic Check,140.26,0
C02000,76,9,1,36.14,4.3,0,1,0,Month-to-Month,Fiber,Bank Transfer,32.8,0
